millisecond,x,y,minute,second,zone_played
313000,57.116488762594535,110.99665421489871,5,313,attacking
313000,46.753339665310406,92.58782696497171,5,313,attacking
313000,49.35353350796638,98.44229217179056,5,313,attacking
313000,34.325698462039114,119.66534286201164,5,313,attacking
313000,26.604190691100538,88.82778165496087,5,313,attacking
313000,25.19538677057644,112.25062036108005,5,313,attacking
313000,42.45815277460272,113.9710906857806,5,313,attacking
314000,55.873996254431646,44.696464645393306,5,314,middle
314000,23.172923540329755,36.353403942847734,5,314,defensive
314000,32.08123666860191,2.7046535389253847,5,314,defensive
314000,57.99837617976853,113.7227906950434,5,314,attacking
314000,16.206297871141192,66.75018755431297,5,314,middle
314000,59.25590055721685,82.33003421584621,5,314,attacking
314000,24.929901413410956,82.24160898620265,5,314,attacking
314000,41.51971499473758,56.31668020734563,5,314,middle
314000,25.15733665799345,115.21837289827803,5,314,attacking
314000,36.614066450587245,80.496618082852,5,314,attacking
314000,47.32244703531592,95.39846859517047,5,314,attacking
314000,45.161971983643525,90.45538059914145,5,314,attacking
314000,28.940938486876426,117.40196810056446,5,314,attacking
314000,40.1418779676115,106.61317935849,5,314,attacking
315000,54.815858283690446,40.0907139225756,5,315,middle
315000,28.816516149877046,1.6429353363639052,5,315,defensive
315000,16.014267627215467,67.2021020224754,5,315,middle
315000,39.31584856839627,53.696496747055164,5,315,middle
315000,21.46808677037811,33.674427208067556,5,315,defensive
315000,36.70072937102908,80.50570044906974,5,315,attacking
315000,59.4393452826505,82.88890972432876,5,315,attacking
315000,24.707385810724794,78.103000515465,5,315,middle
315000,46.97132174143174,89.32289958614311,5,315,attacking
315000,43.66919241662277,91.65320758532573,5,315,attacking
315000,25.027342277330696,110.32848032571167,5,315,attacking
315000,57.37657072417248,113.69488402744338,5,315,attacking
316000,54.297008040283146,35.42727410930263,5,316,defensive
316000,18.53115375851723,30.902536101995608,5,316,defensive
316000,16.014267627215467,67.2021020224754,5,316,middle
316000,25.864482478068226,76.00901957706414,5,316,middle
316000,59.335018695318794,82.33841062833699,5,316,attacking
316000,46.114771478598016,79.84911370422773,5,316,middle
316000,56.66372193627019,114.58339806697086,5,316,attacking
316000,36.36807547955587,84.58556542410608,5,316,attacking
316000,42.67757279747589,95.03293390098122,5,316,attacking
316000,37.35970397491726,54.6887690144012,5,316,middle
316000,26.127813134159585,0.775091938735315,5,316,defensive
316000,30.58092119545578,111.53837414274774,5,316,attacking
316000,33.77753008208044,88.13348521520487,5,316,attacking
317000,53.84703278342457,31.382919511800196,5,317,defensive
317000,16.014267627215467,67.2021020224754,5,317,middle
317000,16.77110027710571,27.394081839439366,5,317,defensive
317000,45.67393872269248,73.69714783098121,5,317,middle
317000,27.575896522977352,70.06923352686252,5,317,middle
317000,35.71645925750271,54.10855650705635,5,317,middle
317000,59.35984990543156,82.88057856528198,5,317,attacking
317000,56.44104878077635,113.65289901340421,5,317,attacking
317000,41.29031810674672,97.10686530100259,5,317,attacking
317000,30.703257622043548,80.45255932973993,5,317,attacking
317000,29.290430557289383,119.50459923479255,5,317,attacking
317000,34.97781175210525,85.68675820589893,5,317,attacking
318000,52.97205106114521,21.975018119054738,5,318,defensive
318000,16.24597898814178,22.68072747739626,5,318,defensive
318000,16.014267627215467,67.2021020224754,5,318,middle
318000,45.58366318294201,67.39711268885358,5,318,middle
318000,35.792705940208236,53.79401791894966,5,318,middle
318000,59.35984990543156,82.88057856528198,5,318,attacking
318000,28.56198182237255,66.93137781888299,5,318,middle
318000,56.221158318533746,112.73401312491293,5,318,attacking
318000,29.418430008739325,117.41903996232651,5,318,attacking
318000,42.120958699403786,105.87321314301431,5,318,attacking
318000,33.512548450088815,81.3225024871717,5,318,attacking
318000,40.22290005372745,97.7738399739227,5,318,attacking
319000,15.304989296602855,19.31213350897326,5,319,defensive
319000,51.157033840387555,10.917058497854356,5,319,defensive
319000,16.014267627215467,67.2021020224754,5,319,middle
319000,45.87228661230106,63.02578838216816,5,319,middle
319000,26.362815351618273,59.90678525897344,5,319,middle
319000,59.35984990543156,82.88057856528198,5,319,attacking
319000,35.253435965303375,54.03745429578923,5,319,middle
319000,43.95193535386396,98.04684268842226,5,319,attacking
319000,29.86630160275725,61.58416299159205,5,319,middle
319000,56.198528409621325,110.95069481713719,5,319,attacking
319000,32.948908828226095,80.11247517247573,5,319,attacking
319000,39.71223811821257,96.25064751314648,5,319,attacking
319000,28.785276312882623,114.36494272257447,5,319,attacking
320000,16.014267627215467,67.2021020224754,5,320,middle
320000,51.77993107036926,7.330505841583246,5,320,defensive
320000,25.24746352115075,54.90468224657894,5,320,middle
320000,13.825169002777686,15.781450754707237,5,320,defensive
320000,43.735462234210594,87.13576895854149,5,320,attacking
320000,46.53148755965943,58.420924626853534,5,320,middle
320000,39.01874391606574,94.74499754995026,5,320,attacking
320000,59.35984990543156,82.88057856528198,5,320,attacking
320000,56.176484330867055,109.21351013288249,5,320,attacking
320000,32.27145394571244,59.20871468198496,5,320,middle
320000,34.30680543943857,52.91827326999265,5,320,middle
320000,26.3635121344579,112.30304421332191,5,320,attacking
320000,32.86103874260987,80.10326609661469,5,320,attacking
320000,33.786827916787544,59.05285729538549,5,320,middle
321000,16.014267627215467,67.2021020224754,5,321,middle
321000,24.149806424323913,49.737173370893686,5,321,middle
321000,47.48827691303955,53.73340545600976,5,321,middle
321000,12.542034527392685,19.00717054962429,5,321,defensive
321000,34.141361677046454,56.231581105838615,5,321,middle
321000,43.01540596012009,76.86940520711582,5,321,middle
321000,35.70297184954334,52.500149548490825,5,321,middle
321000,59.28032789956907,82.87224288089081,5,321,attacking
321000,56.51433524594027,105.08498412947576,5,321,attacking
321000,38.24413886565778,92.5641277363308,5,321,attacking
321000,23.21155282591001,113.14149776172223,5,321,attacking
322000,18.52910557201731,16.676953057329754,5,322,defensive
322000,48.43198272622083,49.856913983809164,5,322,middle
322000,22.265918655124793,44.12374610838059,5,322,middle
322000,32.976749075060305,56.05783050746788,5,322,middle
322000,14.937880159426244,69.52101520445011,5,322,middle
322000,41.62034463872274,64.802949958883,5,322,middle
322000,20.364846534619755,110.10300051546501,5,322,attacking
322000,36.6378768960305,57.65421815129782,5,322,middle
322000,59.04162430065658,82.84722677702851,5,322,attacking
322000,57.05108881402943,102.75521464627717,5,322,attacking
322000,38.058226552588266,90.4999507161711,5,322,attacking
323000,24.3551643043477,14.616934828676833,5,323,defensive
323000,40.52364839211742,55.832386899976456,5,323,middle
323000,48.97191397910725,45.34049355951569,5,323,middle
323000,18.115751357204406,39.46332922516912,5,323,defensive
323000,14.609122926126222,66.54961071431853,5,323,middle
323000,37.79391063668546,58.89843444296193,5,323,middle
323000,58.384007757589586,82.2377398167377,5,323,attacking
323000,30.825403210019182,54.360962116503586,5,323,middle
323000,56.16903274877959,101.16725771907086,5,323,attacking
323000,37.399429472990434,90.4429902061648,5,323,attacking
323000,17.950165575380012,107.17174261820871,5,323,attacking
323000,35.347878887769824,70.54570703910251,5,323,middle
324000,8.645886736534772,32.80523525780674,5,324,defensive
324000,29.946444943635967,13.80445449448014,5,324,defensive
324000,48.757957266269614,42.092961604574,5,324,middle
324000,13.247329656740558,65.43503648912468,5,324,middle
324000,39.23467114852627,46.70577186466109,5,324,middle
324000,28.44325801509342,53.324956920842524,5,324,middle
324000,58.384007757589586,82.2377398167377,5,324,attacking
324000,53.60445471687518,100.2358083431795,5,324,attacking
324000,37.097465093211554,64.19139039085542,5,324,middle
324000,36.68187629139386,94.56109434141037,5,324,attacking
324000,35.97029680216758,67.8802972868439,5,324,middle
324000,15.76787278842354,106.13763127918051,5,324,attacking
325000,34.90579458561732,13.839752180827105,5,325,defensive
325000,28.743615800044626,51.41070908611377,5,325,middle
325000,10.740136351691929,66.54426628257806,5,325,middle
325000,46.25806020955439,39.102994151699434,5,325,defensive
325000,58.32418650984874,82.77202912907626,5,325,attacking
325000,35.43128423748373,67.81125863262477,5,325,middle
325000,50.92867103138797,100.04752007591264,5,325,attacking
325000,38.18631476618338,40.637357425135605,5,325,middle
325000,37.53117468696677,65.07472404237703,5,325,middle
325000,14.15406603645636,103.35802219822847,5,325,attacking
325000,37.274381362867565,93.8915832129521,5,325,attacking
325000,36.841728038639936,97.52630363505361,5,325,attacking
326000,40.0293497580656,14.574975835367965,5,326,defensive
326000,43.385344390674156,39.611688116092054,5,326,defensive
326000,29.259705540736974,49.31837084773136,5,326,middle
326000,55.59009053308866,81.94199045859415,5,326,attacking
326000,7.169752290788005,67.5771127878455,5,326,middle
326000,37.056732144790644,36.78485932896213,5,326,defensive
326000,48.397037069665345,98.37226699249146,5,326,attacking
326000,13.002938623375965,103.28912609235803,5,326,attacking
326000,35.45806821479036,66.9330793483787,5,326,middle
326000,38.053522158893976,63.914136115288805,5,326,middle
326000,36.830286598126854,117.68404073658465,5,326,attacking
326000,37.46309412161737,94.62257340780353,5,326,attacking
327000,43.00032083354755,16.66198321804312,5,327,defensive
327000,30.126880632348183,47.97639806626377,5,327,middle
327000,2.719357022553726,70.68001473565272,5,327,middle
327000,41.75232951049105,42.187649910871926,5,327,middle
327000,36.657311367716616,36.10558703262562,5,327,defensive
327000,11.796838594734915,100.61548700130174,5,327,attacking
327000,51.448648554038996,82.05141328626975,5,327,attacking
327000,48.167001094229214,99.09979982421865,5,327,attacking
327000,36.27782213034169,67.919690409876,5,327,middle
327000,38.85302055291633,63.62046841557086,5,327,middle
327000,37.75900048498804,93.93036541448973,5,327,attacking
328000,45.92553502319167,19.210204651629795,5,328,defensive
328000,31.743510020531932,50.01912042860668,5,328,middle
328000,41.83528661137182,45.085128374828614,5,328,middle
328000,11.014659914289886,98.88158319173955,5,328,attacking
328000,36.44540506043253,36.26637251928044,5,328,defensive
328000,36.60920228503164,66.64851211625609,5,328,middle
328000,47.47499365801407,80.53664927944496,5,328,attacking
328000,39.72102113247765,63.73914557255152,5,328,middle
328000,49.910360635186905,101.50527605661489,5,328,attacking
328000,38.23686480786068,99.93137711179793,5,328,attacking
329000,47.282339860018496,20.930206603184573,5,329,defensive
329000,32.64334958156762,49.26519805099073,5,329,middle
329000,4.388795449009483,37.83988907249531,5,329,defensive
329000,43.11509028725912,47.624145257898675,5,329,middle
329000,37.11636699202662,36.39177886338905,5,329,defensive
329000,10.451066892553381,98.84356577340611,5,329,attacking
329000,51.40850143577624,100.08128367050685,5,329,attacking
329000,43.290919220636745,81.19640829071378,5,329,attacking
329000,40.53308824625681,64.6559396205923,5,329,middle
329000,38.05473820028288,91.85773505098436,5,329,attacking
329000,36.27782213034169,67.919690409876,5,329,middle
330000,46.67171399660727,22.532015609609857,5,330,defensive
330000,7.703110706824195,40.28565670878773,5,330,middle
330000,37.100744854475785,37.20230424880344,5,330,defensive
330000,43.56287311913188,47.43459668221546,5,330,middle
330000,33.25693122441319,49.66108423009396,5,330,middle
330000,10.269890039928956,99.66899764328548,5,330,attacking
330000,53.0154113690633,101.71472483431229,5,330,attacking
330000,34.925020466262275,64.72633135278807,5,330,middle
330000,1.1626032489247402,89.49949662614362,5,330,attacking
330000,37.57443735652518,92.50877824893212,5,330,attacking
330000,41.4032457459459,64.77359857508219,5,330,middle
330000,39.338043542797344,86.72365489440745,5,330,attacking
331000,8.856266334921848,39.40448164654656,5,331,defensive
331000,45.28637656821387,23.387414310128932,5,331,defensive
331000,31.942971875062455,45.47792826904869,5,331,middle
331000,44.44049551523021,46.28864371892803,5,331,middle
331000,36.735133578499,37.13451458963965,5,331,defensive
331000,10.543492695270722,100.53468471430581,5,331,attacking
331000,8.431142259658705,88.65079090999726,5,331,attacking
331000,54.55495083416237,103.37209149397881,5,331,attacking
331000,33.141655826474114,62.83959761203233,5,331,middle
331000,41.416613325009294,65.1829567044745,5,331,middle
331000,37.666204100314594,93.21558726596368,5,331,attacking
331000,35.34342746618928,85.72144949609583,5,331,attacking
332000,9.030581873724227,36.86736540812596,5,332,defensive
332000,37.560040136577754,38.120759098240285,5,332,defensive
332000,45.21552218582774,44.44544379133353,5,332,middle
332000,43.40024755484908,22.746860860508377,5,332,defensive
332000,31.20428886480692,42.999632457184234,5,332,middle
332000,55.90183650126585,102.67939702614164,5,332,attacking
332000,10.42927578591286,100.5273219789614,5,332,attacking
332000,41.416613325009294,65.1829567044745,5,332,middle
332000,16.29081052861616,90.0310435797737,5,332,attacking
332000,31.040283049166643,87.88672271022875,5,332,attacking
332000,30.167475999444072,63.25435447729797,5,332,middle
332000,38.53357003053792,94.70681495654608,5,332,attacking
333000,9.77171028107934,36.99838317929486,5,333,defensive
333000,42.061922996647745,22.224762825992727,5,333,defensive
333000,37.54447125631402,39.40821053033501,5,333,defensive
333000,45.0380600289789,43.70080742043348,5,333,middle
333000,57.56611784708693,104.35295310541153,5,333,attacking
333000,31.40887229511405,41.545738857930345,5,333,middle
333000,10.543492695270722,100.53468471430581,5,333,attacking
333000,39.28261602124267,91.27945486569979,5,333,attacking
333000,41.4032457459459,64.77359857508219,5,333,middle
333000,24.226359336430292,95.83379088807763,5,333,attacking
333000,27.458473081125035,62.06258240192553,5,333,middle
334000,10.586924012904962,37.892374016886606,5,334,defensive
